Date,Wordle Number,Answer,Weekday,Month,Day,Year,Ends with Y,Has repeated letters,Starts with vowel,Ends with vowel,Num vowels,Num consonants,Has rare letter,Contains common suffix,All unique letters,P1,P2,P3,P4,P5,Contains common prefix,Word Frequency,Scrabble score,Frequency category,Top row letters,Mid row letters,Bottom row letters,Is palindrome
Jan 10 2023,570,GRIMY,Tuesday,January,10,2023,1,0,0,0,1,4,0,0,1,G,R,I,M,Y,0,5.75e-07,11,rare,3,1,1,0
Jan 09 2023,569,PIXIE,Monday,January,09,2023,0,1,0,1,3,2,1,0,0,P,I,X,I,E,0,1.41e-06,14,uncommon,4,0,1,0
Jan 08 2023,568,OPERA,Sunday,January,08,2023,0,0,1,1,3,2,0,0,1,O,P,E,R,A,0,1.86e-05,7,uncommon,4,1,0,0
Jan 07 2023,567,LEMON,Saturday,January,07,2023,0,0,0,0,2,3,0,0,1,L,E,M,O,N,0,1.26e-05,7,uncommon,2,1,2,0
Jan 06 2023,566,BELIE,Friday,January,06,2023,0,1,0,1,3,2,0,0,0,B,E,L,I,E,1,2.82e-07,7,rare,3,1,1,0
Jan 05 2023,565,SLEEK,Thursday,January,05,2023,0,1,0,0,2,3,0,0,0,S,L,E,E,K,0,2.19e-06,9,uncommon,2,3,0,0
Jan 04 2023,564,LAYER,Wednesday,January,04,2023,0,0,0,0,2,3,0,1,1,L,A,Y,E,R,0,2.51e-05,8,uncommon,3,2,0,0
Jan 03 2023,563,ANTIC,Tuesday,January,03,2023,0,0,1,0,2,3,0,0,1,A,N,T,I,C,0,2.14e-07,7,rare,2,1,2,0
Jan 02 2023,562,SKIRT,Monday,January,02,2023,0,0,0,0,1,4,0,0,1,S,K,I,R,T,0,9.12e-06,9,uncommon,3,2,0,0
Jan 01 2023,561,WHINE,Sunday,January,01,2023,0,0,0,1,2,3,0,0,1,W,H,I,N,E,0,1.91e-06,11,uncommon,3,1,1,0
Dec 31 2022,560,MANLY,Saturday,December,31,2022,1,0,0,0,1,4,0,1,1,M,A,N,L,Y,0,4.57e-06,10,uncommon,1,2,2,0
Dec 30 2022,559,MOLAR,Friday,December,30,2022,0,0,0,0,2,3,0,0,1,M,O,L,A,R,0,9.77e-07,7,rare,2,2,1,0
Dec 29 2022,558,HAVOC,Thursday,December,29,2022,0,0,0,0,2,3,0,0,1,H,A,V,O,C,0,3.16e-06,13,uncommon,1,2,2,0
Dec 28 2022,557,IMPEL,Wednesday,December,28,2022,0,0,1,0,2,3,0,0,1,I,M,P,E,L,1,2.29e-07,9,rare,3,1,1,0
Dec 27 2022,556,CONDO,Tuesday,December,27,2022,0,1,0,1,2,3,0,0,0,C,O,N,D,O,0,4.27e-06,8,uncommon,2,1,2,0
Dec 26 2022,555,JUDGE,Monday,December,26,2022,0,0,0,1,2,3,1,0,1,J,U,D,G,E,0,8.91e-05,14,uncommon,2,3,0,0
Dec 25 2022,554,EXTRA,Sunday,December,25,2022,0,0,1,1,2,3,1,0,1,E,X,T,R,A,1,9.55e-05,12,uncommon,3,1,1,0
Dec 24 2022,553,POISE,Saturday,December,24,2022,0,0,0,1,3,2,0,0,1,P,O,I,S,E,0,1.1e-06,7,uncommon,4,1,0,0
Dec 23 2022,552,AORTA,Friday,December,23,2022,0,1,1,1,3,2,0,0,0,A,O,R,T,A,0,8.32e-07,5,rare,3,2,0,0
Dec 22 2022,551,EXCEL,Thursday,December,22,2022,0,1,1,0,2,3,1,0,0,E,X,C,E,L,1,5.37e-06,14,uncommon,2,1,2,0
Dec 21 2022,550,LUNAR,Wednesday,December,21,2022,0,0,0,0,2,3,0,0,1,L,U,N,A,R,0,5.89e-06,5,uncommon,2,2,1,0
Dec 20 2022,549,THIRD,Tuesday,December,20,2022,0,0,0,0,1,4,0,0,1,T,H,I,R,D,0,0.000209,9,common,3,2,0,0
Dec 19 2022,548,SLATE,Monday,December,19,2022,0,0,0,1,2,3,0,0,1,S,L,A,T,E,0,6.61e-06,5,uncommon,2,3,0,0
Dec 18 2022,547,TAPER,Sunday,December,18,2022,0,0,0,0,2,3,0,1,1,T,A,P,E,R,0,2e-06,7,uncommon,4,1,0,0
Dec 17 2022,546,CHORD,Saturday,December,17,2022,0,0,0,0,1,4,0,0,1,C,H,O,R,D,0,4.47e-06,11,uncommon,2,2,1,0
Dec 16 2022,545,PROBE,Friday,December,16,2022,0,0,0,1,2,3,0,0,1,P,R,O,B,E,0,9.77e-06,9,uncommon,4,0,1,0
Dec 15 2022,544,RIVAL,Thursday,December,15,2022,0,0,0,0,2,3,0,0,1,R,I,V,A,L,0,1.51e-05,8,uncommon,2,2,1,0
Dec 14 2022,543,USUAL,Wednesday,December,14,2022,0,1,1,0,3,2,0,0,0,U,S,U,A,L,0,4.17e-05,5,uncommon,2,3,0,0
Dec 13 2022,542,SPOKE,Tuesday,December,13,2022,0,0,0,1,2,3,0,0,1,S,P,O,K,E,0,4.07e-05,11,uncommon,3,2,0,0
Dec 12 2022,541,APPLY,Monday,December,12,2022,1,1,1,0,1,4,0,1,0,A,P,P,L,Y,0,6.46e-05,12,uncommon,3,2,0,0
Dec 11 2022,540,NAIVE,Sunday,December,11,2022,0,0,0,1,3,2,0,0,1,N,A,I,V,E,0,5.62e-06,8,uncommon,2,1,2,0
Dec 10 2022,539,KNOCK,Saturday,December,10,2022,0,1,0,0,1,4,0,0,0,K,N,O,C,K,0,2.24e-05,15,uncommon,1,2,2,0
Dec 09 2022,538,BRAID,Friday,December,09,2022,0,0,0,0,2,3,0,0,1,B,R,A,I,D,0,1.74e-06,8,uncommon,2,2,1,0
Dec 08 2022,537,INFER,Thursday,December,08,2022,0,0,1,0,2,3,0,1,1,I,N,F,E,R,1,1.45e-06,8,uncommon,3,1,1,0
Dec 07 2022,536,JOUST,Wednesday,December,07,2022,0,0,0,0,2,3,1,1,1,J,O,U,S,T,0,2.95e-07,12,rare,3,2,0,0
Dec 06 2022,535,AMBER,Tuesday,December,06,2022,0,0,1,0,2,3,0,1,1,A,M,B,E,R,0,9.33e-06,9,uncommon,2,1,2,0
Dec 05 2022,534,WOKEN,Monday,December,05,2022,0,0,0,0,2,3,0,0,1,W,O,K,E,N,0,2.34e-06,12,uncommon,3,1,1,0
Dec 04 2022,533,ADORE,Sunday,December,04,2022,0,0,1,1,3,2,0,0,1,A,D,O,R,E,0,5.01e-06,6,uncommon,3,2,0,0
Dec 03 2022,532,TORSO,Saturday,December,03,2022,0,1,0,1,2,3,0,0,0,T,O,R,S,O,0,2.57e-06,5,uncommon,4,1,0,0
Dec 02 2022,531,CHAFE,Friday,December,02,2022,0,0,0,1,2,3,0,0,1,C,H,A,F,E,0,2.51e-07,13,rare,1,3,1,0
Dec 01 2022,530,EJECT,Thursday,December,01,2022,0,1,1,0,2,3,1,0,0,E,J,E,C,T,0,9.77e-07,14,rare,3,1,1,0
Nov 30 2022,529,STUDY,Wednesday,November,30,2022,1,0,0,0,1,4,0,0,1,S,T,U,D,Y,0,0.000182,9,common,3,2,0,0
Nov 29 2022,528,UNDUE,Tuesday,November,29,2022,0,1,1,1,3,2,0,0,0,U,N,D,U,E,1,1.95e-06,6,uncommon,3,1,1,0
Nov 28 2022,527,TEPID,Monday,November,28,2022,0,0,0,0,2,3,0,0,1,T,E,P,I,D,0,5.13e-07,8,rare,4,1,0,0
Nov 27 2022,526,HAPPY,Sunday,November,27,2022,1,1,0,0,1,4,0,0,0,H,A,P,P,Y,0,0.000224,15,common,3,2,0,0
Nov 26 2022,525,CLEAN,Saturday,November,26,2022,0,0,0,0,2,3,0,0,1,C,L,E,A,N,0,9.33e-05,7,uncommon,1,2,2,0
Nov 25 2022,524,ITCHY,Friday,November,25,2022,1,0,1,0,1,4,0,0,1,I,T,C,H,Y,0,2.19e-06,13,uncommon,3,1,1,0
Nov 24 2022,523,FEAST,Thursday,November,24,2022,0,0,0,0,2,3,0,1,1,F,E,A,S,T,0,8.91e-06,8,uncommon,2,3,0,0
Nov 23 2022,522,DRIVE,Wednesday,November,23,2022,0,0,0,1,2,3,0,0,1,D,R,I,V,E,0,0.000135,9,common,3,1,1,0
Nov 22 2022,521,PRIME,Tuesday,November,22,2022,0,0,0,1,2,3,0,0,1,P,R,I,M,E,0,6.46e-05,9,uncommon,4,0,1,0
Nov 21 2022,520,AXIOM,Monday,November,21,2022,0,0,1,0,3,2,1,0,1,A,X,I,O,M,0,1.05e-06,14,uncommon,2,1,2,0
Nov 20 2022,519,BRAVE,Sunday,November,20,2022,0,0,0,1,2,3,0,0,1,B,R,A,V,E,0,2.14e-05,10,uncommon,2,1,2,0
Nov 19 2022,518,AVERT,Saturday,November,19,2022,0,0,1,0,2,3,0,0,1,A,V,E,R,T,0,1.38e-06,8,uncommon,3,1,1,0
Nov 18 2022,517,GLYPH,Friday,November,18,2022,0,0,0,0,0,5,0,0,1,G,L,Y,P,H,0,5.01e-07,14,rare,2,3,0,0
Nov 17 2022,516,THERE,Thursday,November,17,2022,0,1,0,1,2,3,0,0,0,T,H,E,R,E,0,0.00204,8,common,4,1,0,0
Nov 16 2022,515,BAKER,Wednesday,November,16,2022,0,0,0,0,2,3,0,1,1,B,A,K,E,R,0,1.7e-05,11,uncommon,2,2,1,0
Nov 15 2022,514,SNARL,Tuesday,November,15,2022,0,0,0,0,1,4,0,0,1,S,N,A,R,L,0,4.17e-07,5,rare,1,3,1,0
Nov 14 2022,513,MAPLE,Monday,November,14,2022,0,0,0,1,2,3,0,0,1,M,A,P,L,E,0,7.24e-06,9,uncommon,2,2,1,0
Nov 13 2022,512,INANE,Sunday,November,13,2022,0,1,1,1,3,2,0,0,0,I,N,A,N,E,1,5.01e-07,5,rare,2,1,2,0
Nov 12 2022,511,VALET,Saturday,November,12,2022,0,0,0,0,2,3,0,0,1,V,A,L,E,T,0,1.48e-06,8,uncommon,2,2,1,0
Nov 11 2022,510,MEDAL,Friday,November,11,2022,0,0,0,0,2,3,0,0,1,M,E,D,A,L,0,2.45e-05,8,uncommon,1,3,1,0
Nov 10 2022,509,UNITE,Thursday,November,10,2022,0,0,1,1,3,2,0,0,1,U,N,I,T,E,1,7.94e-06,5,uncommon,4,0,1,0
Nov 09 2022,508,RAINY,Wednesday,November,09,2022,1,0,0,0,2,3,0,0,1,R,A,I,N,Y,0,5.5e-06,8,uncommon,3,1,1,0
Nov 08 2022,507,SPELL,Tuesday,November,08,2022,0,1,0,0,1,4,0,0,0,S,P,E,L,L,0,2.34e-05,7,uncommon,2,3,0,0
Nov 07 2022,506,BEGIN,Monday,November,07,2022,0,0,0,0,2,3,0,0,1,B,E,G,I,N,1,6.92e-05,8,uncommon,2,1,2,0
Nov 06 2022,505,STALE,Sunday,November,06,2022,0,0,0,1,2,3,0,0,1,S,T,A,L,E,0,2.69e-06,5,uncommon,2,3,0,0
Nov 05 2022,504,DREAM,Saturday,November,05,2022,0,0,0,0,2,3,0,0,1,D,R,E,A,M,0,8.13e-05,8,uncommon,2,2,1,0
Nov 04 2022,503,PHOTO,Friday,November,04,2022,0,1,0,1,2,3,0,0,0,P,H,O,T,O,0,9.33e-05,10,uncommon,4,1,0,0
Nov 03 2022,502,ALOUD,Thursday,November,03,2022,0,0,1,0,3,2,0,0,1,A,L,O,U,D,0,3.24e-06,6,uncommon,2,3,0,0
Nov 02 2022,501,INEPT,Wednesday,November,02,2022,0,0,1,0,2,3,0,0,1,I,N,E,P,T,1,1.35e-06,7,uncommon,4,0,1,0
Nov 01 2022,500,PINEY,Tuesday,November,01,2022,1,0,0,0,2,3,0,0,1,P,I,N,E,Y,0,3.02e-07,10,rare,4,0,1,0
Oct 31 2022,499,APTLY,Monday,October,31,2022,1,0,1,0,1,4,0,1,1,A,P,T,L,Y,0,1.32e-06,10,uncommon,3,2,0,0
Oct 30 2022,498,WALTZ,Sunday,October,30,2022,0,0,0,0,1,4,1,0,1,W,A,L,T,Z,0,2.4e-06,17,uncommon,2,2,1,0
Oct 29 2022,497,LIBEL,Saturday,October,29,2022,0,1,0,0,2,3,0,0,0,L,I,B,E,L,0,2.19e-06,7,uncommon,2,2,1,0
Oct 28 2022,496,SNEAK,Friday,October,28,2022,0,0,0,0,2,3,0,0,1,S,N,E,A,K,0,9.77e-06,9,uncommon,1,3,1,0
Oct 27 2022,495,CARRY,Thursday,October,27,2022,1,1,0,0,1,4,0,0,0,C,A,R,R,Y,0,7.76e-05,10,uncommon,3,1,1,0
Oct 26 2022,494,FLOUT,Wednesday,October,26,2022,0,0,0,0,2,3,0,0,1,F,L,O,U,T,0,1.78e-07,8,rare,3,2,0,0
Oct 25 2022,493,FOGGY,Tuesday,October,25,2022,1,1,0,0,1,4,0,0,0,F,O,G,G,Y,0,1.55e-06,13,uncommon,2,3,0,0
Oct 24 2022,492,FAULT,Monday,October,24,2022,0,0,0,0,2,3,0,0,1,F,A,U,L,T,0,4.37e-05,8,uncommon,2,3,0,0
Oct 23 2022,491,MUMMY,Sunday,October,23,2022,1,1,0,0,1,4,0,0,0,M,U,M,M,Y,0,3.72e-06,14,uncommon,2,0,3,0
Oct 22 2022,490,SPIEL,Saturday,October,22,2022,0,0,0,0,2,3,0,0,1,S,P,I,E,L,0,4.57e-07,7,rare,3,2,0,0
Oct 21 2022,489,GROVE,Friday,October,21,2022,0,0,0,1,2,3,0,0,1,G,R,O,V,E,0,8.71e-06,9,uncommon,3,1,1,0
Oct 20 2022,488,DENIM,Thursday,October,20,2022,0,0,0,0,2,3,0,0,1,D,E,N,I,M,1,3.31e-06,8,uncommon,2,1,2,0
Oct 19 2022,487,QUIRK,Wednesday,October,19,2022,0,0,0,0,2,3,1,0,1,Q,U,I,R,K,0,1.35e-06,18,uncommon,4,1,0,0
Oct 18 2022,486,EXIST,Tuesday,October,18,2022,0,0,1,0,2,3,1,1,1,E,X,I,S,T,1,5.37e-05,12,uncommon,3,1,1,0
Oct 17 2022,485,STEIN,Monday,October,17,2022,0,0,0,0,2,3,0,0,1,S,T,E,I,N,0,4.47e-06,5,uncommon,3,1,1,0
Oct 16 2022,484,SPADE,Sunday,October,16,2022,0,0,0,1,2,3,0,0,1,S,P,A,D,E,0,2.14e-06,8,uncommon,2,3,0,0
Oct 15 2022,483,CATCH,Saturday,October,15,2022,0,1,0,0,1,4,0,1,0,C,A,T,C,H,0,7.41e-05,12,uncommon,1,2,2,0
Oct 14 2022,482,FLOOR,Friday,October,14,2022,0,1,0,0,2,3,0,0,0,F,L,O,O,R,0,8.71e-05,8,uncommon,3,2,0,0
Oct 13 2022,481,EQUAL,Thursday,October,13,2022,0,0,1,0,3,2,1,0,1,E,Q,U,A,L,0,4.47e-05,14,uncommon,3,2,0,0
Oct 12 2022,480,IONIC,Wednesday,October,12,2022,0,1,1,0,3,2,0,0,0,I,O,N,I,C,0,1.62e-06,7,uncommon,3,0,2,0
Oct 11 2022,479,VALID,Tuesday,October,11,2022,0,0,0,0,2,3,0,0,1,V,A,L,I,D,0,2.4e-05,9,uncommon,1,3,1,0
Oct 10 2022,478,ENJOY,Monday,October,10,2022,1,0,1,0,2,3,1,0,1,E,N,J,O,Y,0,0.000123,15,common,3,1,1,0
Oct 09 2022,477,HOWDY,Sunday,October,09,2022,1,0,0,0,1,4,0,0,1,H,O,W,D,Y,0,1.2e-06,15,uncommon,3,2,0,0
Oct 08 2022,476,VIGOR,Saturday,October,08,2022,0,0,0,0,2,3,0,0,1,V,I,G,O,R,0,1.07e-06,9,uncommon,3,1,1,0
Oct 07 2022,475,DANDY,Friday,October,07,2022,1,1,0,0,1,4,0,0,0,D,A,N,D,Y,0,1.78e-06,10,uncommon,1,3,1,0
Oct 06 2022,474,SLOTH,Thursday,October,06,2022,0,0,0,0,1,4,0,1,1,S,L,O,T,H,0,1.26e-06,8,uncommon,2,3,0,0
Oct 05 2022,473,MARSH,Wednesday,October,05,2022,0,0,0,0,1,4,0,1,1,M,A,R,S,H,0,7.41e-06,10,uncommon,1,3,1,0
Oct 04 2022,472,BOUGH,Tuesday,October,04,2022,0,0,0,0,2,3,0,0,1,B,O,U,G,H,0,5.37e-07,11,rare,2,2,1,0
Oct 03 2022,471,STING,Monday,October,03,2022,0,0,0,0,1,4,0,0,1,S,T,I,N,G,0,6.31e-06,6,uncommon,2,2,1,0
Oct 02 2022,470,TWINE,Sunday,October,02,2022,0,0,0,1,2,3,0,0,1,T,W,I,N,E,0,8.51e-07,8,rare,4,0,1,0
Oct 01 2022,469,LEAVE,Saturday,October,01,2022,0,1,0,1,3,2,0,0,0,L,E,A,V,E,0,0.000219,8,common,2,2,1,0
Sep 30 2022,468,SCORN,Friday,September,30,2022,0,0,0,0,1,4,0,0,1,S,C,O,R,N,0,1.35e-06,7,uncommon,2,1,2,0
Sep 29 2022,467,SCALD,Thursday,September,29,2022,0,0,0,0,1,4,0,0,1,S,C,A,L,D,0,1.48e-07,8,rare,0,4,1,0
Sep 28 2022,466,USURP,Wednesday,September,28,2022,0,1,1,0,2,3,0,0,0,U,S,U,R,P,0,5.01e-07,7,rare,4,1,0,0
Sep 27 2022,465,SOGGY,Tuesday,September,27,2022,1,1,0,0,1,4,0,0,0,S,O,G,G,Y,0,1.38e-06,10,uncommon,2,3,0,0
Sep 26 2022,464,BRISK,Monday,September,26,2022,0,0,0,0,1,4,0,0,1,B,R,I,S,K,0,1.58e-06,11,uncommon,2,2,1,0
Sep 25 2022,463,ADMIT,Sunday,September,25,2022,0,0,1,0,2,3,0,0,1,A,D,M,I,T,0,3.8e-05,8,uncommon,2,2,1,0
Sep 24 2022,462,GRATE,Saturday,September,24,2022,0,0,0,1,2,3,0,0,1,G,R,A,T,E,0,1.48e-06,6,uncommon,3,2,0,0
Sep 23 2022,461,GLORY,Friday,September,23,2022,1,0,0,0,1,4,0,0,1,G,L,O,R,Y,0,2.29e-05,9,uncommon,3,2,0,0
Sep 22 2022,460,SAINT,Thursday,September,22,2022,0,0,0,0,2,3,0,1,1,S,A,I,N,T,0,2.57e-05,5,uncommon,2,2,1,0
Sep 21 2022,459,RECAP,Wednesday,September,21,2022,0,0,0,0,2,3,0,0,1,R,E,C,A,P,1,2.82e-06,9,uncommon,3,1,1,0
Sep 20 2022,458,ALIKE,Tuesday,September,20,2022,0,0,1,1,3,2,0,0,1,A,L,I,K,E,0,1.35e-05,9,uncommon,2,3,0,0
Sep 19 2022,457,TRICE,Monday,September,19,2022,0,0,0,1,2,3,0,0,1,T,R,I,C,E,0,2.51e-07,7,rare,4,0,1,0
Sep 18 2022,456,STICK,Sunday,September,18,2022,0,0,0,0,1,4,0,0,1,S,T,I,C,K,0,5.75e-05,11,uncommon,2,2,1,0
Sep 17 2022,455,CHUTE,Saturday,September,17,2022,0,0,0,1,2,3,0,0,1,C,H,U,T,E,0,1.55e-06,10,uncommon,3,1,1,0
Sep 16 2022,454,PARER,Friday,September,16,2022,0,1,0,0,2,3,0,1,0,P,A,R,E,R,0,3.55e-08,7,rare,4,1,0,0
Sep 15 2022,453,DOUBT,Thursday,September,15,2022,0,0,0,0,2,3,0,0,1,D,O,U,B,T,0,7.94e-05,8,uncommon,3,1,1,0
Sep 14 2022,452,THYME,Wednesday,September,14,2022,0,0,0,1,1,4,0,0,1,T,H,Y,M,E,0,1.17e-06,13,uncommon,3,1,1,0
Sep 13 2022,451,ALPHA,Tuesday,September,13,2022,0,1,1,1,2,3,0,0,0,A,L,P,H,A,0,1.78e-05,10,uncommon,1,4,0,0
Sep 12 2022,450,BOOZE,Monday,September,12,2022,0,1,0,1,3,2,1,0,0,B,O,O,Z,E,0,4.47e-06,16,uncommon,3,0,2,0
Sep 11 2022,449,TIBIA,Sunday,September,11,2022,0,1,0,1,3,2,0,0,0,T,I,B,I,A,0,7.94e-07,7,rare,3,1,1,0
Sep 10 2022,448,LOFTY,Saturday,September,10,2022,1,0,0,0,1,4,0,0,1,L,O,F,T,Y,0,2.19e-06,11,uncommon,3,2,0,0
Sep 09 2022,447,THEME,Friday,September,09,2022,0,1,0,1,2,3,0,0,0,T,H,E,M,E,0,4.17e-05,10,uncommon,3,1,1,0
Sep 08 2022,446,CLASS,Thursday,September,08,2022,0,1,0,0,1,4,0,0,0,C,L,A,S,S,0,0.000229,7,common,0,4,1,0
Sep 07 2022,445,LEERY,Wednesday,September,07,2022,1,1,0,0,2,3,0,0,0,L,E,E,R,Y,0,3.8e-07,8,rare,4,1,0,0
Sep 06 2022,444,TAUNT,Tuesday,September,06,2022,0,1,0,0,2,3,0,1,0,T,A,U,N,T,0,9.12e-07,5,rare,3,1,1,0
Sep 05 2022,443,WHOOP,Monday,September,05,2022,0,1,0,0,2,3,0,0,0,W,H,O,O,P,0,1.58e-06,13,uncommon,4,1,0,0
Sep 04 2022,442,INTER,Sunday,September,04,2022,0,0,1,0,2,3,0,1,1,I,N,T,E,R,1,1.45e-05,5,uncommon,4,0,1,0
Sep 03 2022,441,GULLY,Saturday,September,03,2022,1,1,0,0,1,4,0,1,0,G,U,L,L,Y,0,1.29e-06,9,uncommon,2,3,0,0
Sep 02 2022,440,CHARM,Friday,September,02,2022,0,0,0,0,1,4,0,0,1,C,H,A,R,M,0,1.32e-05,12,uncommon,1,2,2,0
Sep 01 2022,439,FUNGI,Thursday,September,01,2022,0,0,0,1,2,3,0,0,1,F,U,N,G,I,0,3.02e-06,9,uncommon,2,2,1,0
Aug 31 2022,438,PRIZE,Wednesday,August,31,2022,0,0,0,1,2,3,1,0,1,P,R,I,Z,E,0,3.89e-05,16,uncommon,4,0,1,0
Aug 30 2022,437,ONSET,Tuesday,August,30,2022,0,0,1,0,2,3,0,0,1,O,N,S,E,T,0,5.25e-06,5,uncommon,3,1,1,0
Aug 29 2022,436,CHIEF,Monday,August,29,2022,0,0,0,0,2,3,0,0,1,C,H,I,E,F,0,0.000129,13,common,2,2,1,0
Aug 28 2022,435,GAUZE,Sunday,August,28,2022,0,0,0,1,3,2,1,0,1,G,A,U,Z,E,0,7.76e-07,15,rare,2,2,1,0
Aug 27 2022,434,RUDER,Saturday,August,27,2022,0,1,0,0,2,3,0,1,0,R,U,D,E,R,0,1.35e-07,6,rare,4,1,0,0
Aug 26 2022,433,IRONY,Friday,August,26,2022,1,0,1,0,2,3,0,0,1,I,R,O,N,Y,0,7.24e-06,8,uncommon,4,0,1,0
Aug 25 2022,432,CLOWN,Thursday,August,25,2022,0,0,0,0,1,4,0,0,1,C,L,O,W,N,0,8.51e-06,10,uncommon,2,1,2,0
Aug 24 2022,431,NEEDY,Wednesday,August,24,2022,1,1,0,0,2,3,0,0,0,N,E,E,D,Y,0,3.8e-06,9,uncommon,3,1,1,0
Aug 23 2022,430,WOVEN,Tuesday,August,23,2022,0,0,0,0,2,3,0,0,1,W,O,V,E,N,0,3.63e-06,11,uncommon,3,0,2,0
Aug 22 2022,429,MERIT,Monday,August,22,2022,0,0,0,0,2,3,0,0,1,M,E,R,I,T,0,1.2e-05,7,uncommon,4,0,1,0
Aug 21 2022,428,WASTE,Sunday,August,21,2022,0,0,0,1,2,3,0,0,1,W,A,S,T,E,0,6.46e-05,8,uncommon,3,2,0,0
Aug 20 2022,427,TREAT,Saturday,August,20,2022,0,1,0,0,2,3,0,0,0,T,R,E,A,T,0,5.62e-05,5,uncommon,4,1,0,0
Aug 19 2022,426,SHRUG,Friday,August,19,2022,0,0,0,0,1,4,0,0,1,S,H,R,U,G,0,2e-06,9,uncommon,2,3,0,0
Aug 18 2022,425,TWANG,Thursday,August,18,2022,0,0,0,0,1,4,0,0,1,T,W,A,N,G,0,3.63e-07,9,rare,2,2,1,0
Aug 17 2022,424,TWICE,Wednesday,August,17,2022,0,0,0,1,2,3,0,0,1,T,W,I,C,E,0,6.92e-05,10,uncommon,4,0,1,0
Aug 16 2022,423,GRUEL,Tuesday,August,16,2022,0,0,0,0,2,3,0,0,1,G,R,U,E,L,0,2.75e-07,6,rare,3,2,0,0
Aug 15 2022,422,POKER,Monday,August,15,2022,0,0,0,0,2,3,0,1,1,P,O,K,E,R,0,9.33e-06,11,uncommon,4,1,0,0
Aug 14 2022,421,KHAKI,Sunday,August,14,2022,0,1,0,1,2,3,0,0,0,K,H,A,K,I,0,1.1e-06,16,uncommon,1,4,0,0
Aug 13 2022,420,HUNKY,Saturday,August,13,2022,1,0,0,0,1,4,0,0,1,H,U,N,K,Y,0,5.25e-07,15,rare,2,2,1,0
Aug 12 2022,419,LABEL,Friday,August,12,2022,0,1,0,0,2,3,0,0,0,L,A,B,E,L,0,2.69e-05,7,uncommon,1,3,1,0
Aug 11 2022,418,GLEAN,Thursday,August,11,2022,0,0,0,0,2,3,0,0,1,G,L,E,A,N,0,5.37e-07,6,rare,1,3,1,0
Aug 10 2022,417,CLING,Wednesday,August,10,2022,0,0,0,0,1,4,0,0,1,C,L,I,N,G,0,3.09e-06,8,uncommon,1,2,2,0
Aug 09 2022,416,PATTY,Tuesday,August,09,2022,1,1,0,0,1,4,0,0,0,P,A,T,T,Y,0,3.8e-06,10,uncommon,4,1,0,0
Aug 08 2022,415,UNFIT,Monday,August,08,2022,0,0,1,0,2,3,0,0,1,U,N,F,I,T,1,3.31e-06,8,uncommon,3,1,1,0
Aug 07 2022,414,SMEAR,Sunday,August,07,2022,0,0,0,0,2,3,0,0,1,S,M,E,A,R,0,2.88e-06,7,uncommon,2,2,1,0
Aug 06 2022,413,ALIEN,Saturday,August,06,2022,0,0,1,0,3,2,0,0,1,A,L,I,E,N,0,1.95e-05,5,uncommon,2,2,1,0
Aug 05 2022,412,BUGGY,Friday,August,05,2022,1,1,0,0,1,4,0,0,0,B,U,G,G,Y,0,2.09e-06,12,uncommon,2,2,1,0
Aug 04 2022,411,RHYME,Thursday,August,04,2022,0,0,0,1,1,4,0,0,1,R,H,Y,M,E,0,3.63e-06,13,uncommon,3,1,1,0
Aug 03 2022,410,YOUTH,Wednesday,August,03,2022,0,0,0,0,2,3,0,1,1,Y,O,U,T,H,0,5.62e-05,11,uncommon,4,1,0,0
Aug 02 2022,409,COYLY,Tuesday,August,02,2022,1,1,0,0,1,4,0,1,0,C,O,Y,L,Y,0,1.2e-07,13,rare,3,1,1,0
Aug 01 2022,408,QUART,Monday,August,01,2022,0,0,0,0,2,3,1,0,1,Q,U,A,R,T,0,1.02e-06,14,uncommon,4,1,0,0
Jul 31 2022,407,CRAMP,Sunday,July,31,2022,0,0,0,0,1,4,0,0,1,C,R,A,M,P,0,1.1e-06,11,uncommon,2,1,2,0
Jul 30 2022,406,BLUFF,Saturday,July,30,2022,0,1,0,0,1,4,0,0,0,B,L,U,F,F,0,3.8e-06,13,uncommon,1,3,1,0
Jul 29 2022,405,UPSET,Friday,July,29,2022,0,0,1,0,2,3,0,0,1,U,P,S,E,T,0,4.07e-05,7,uncommon,4,1,0,0
Jul 28 2022,404,STOMP,Thursday,July,28,2022,0,0,0,0,1,4,0,0,1,S,T,O,M,P,0,1.78e-06,9,uncommon,3,1,1,0
Jul 27 2022,403,MOTTO,Wednesday,July,27,2022,0,1,0,1,2,3,0,0,0,M,O,T,T,O,0,5.25e-06,7,uncommon,4,0,1,0
Jul 26 2022,402,CINCH,Tuesday,July,26,2022,0,1,0,0,1,4,0,1,0,C,I,N,C,H,0,4.47e-07,12,rare,1,1,3,0
Jul 25 2022,401,ELOPE,Monday,July,25,2022,0,1,1,1,3,2,0,0,0,E,L,O,P,E,0,3.16e-07,7,rare,4,1,0,0
Jul 24 2022,400,POWER,Sunday,July,24,2022,0,0,0,0,2,3,0,1,1,P,O,W,E,R,0,0.000331,10,common,5,0,0,0
Jul 23 2022,399,MIDGE,Saturday,July,23,2022,0,0,0,1,2,3,0,0,1,M,I,D,G,E,0,5.75e-07,9,rare,2,2,1,0
Jul 22 2022,398,TRYST,Friday,July,22,2022,0,1,0,0,0,5,0,1,0,T,R,Y,S,T,0,3.63e-07,8,rare,4,1,0,0
